week,avg_price,min_price,max_price,days_with_data
2024-04-01,418.0073974609375,413.953857421875,421.52203369140625,5
2024-04-08,420.8009094238281,417.9360656738281,423.9093933105469,5
2024-04-15,404.85020751953124,395.3701171875,410.68487548828125,5
2024-04-22,400.788720703125,395.2908935546875,405.2167053222656,5
2024-04-29,394.46270141601565,385.67205810546875,402.8392333984375,5
2024-05-06,408.2242065429688,405.49407958984375,410.84332275390625,5
2024-05-13,415.4279418945313,409.83294677734375,419.86090087890625,5
2024-05-20,425.1523742675781,422.103759765625,427.24432373046875,5
2024-05-27,419.10921478271484,411.51495361328125,427.04583740234375,4
2024-06-03,417.1953857421875,410.3736877441406,421.28997802734375,5
2024-06-10,433.82587280273435,424.614501953125,439.2026672363281,5
2024-06-17,444.14227294921875,442.308837890625,446.3577880859375,4
2024-06-24,446.6912475585938,443.5493469238281,449.4044494628906,5
2024-07-01,457.57676696777344,453.2549133300781,464.00250244140625,4
2024-07-08,456.555615234375,450.09912109375,462.7024841308594,5
2024-07-15,441.5109497070313,433.7841796875,450.5059814453125,5
2024-07-22,428.784521484375,415.216552734375,441.4653015136719,5
2024-07-29,415.53412475585935,405.3819580078125,423.4831848144531,5
2024-08-05,397.3336669921875,392.1434326171875,402.9307556152344,5
2024-08-12,412.5754150390625,403.7146911621094,418.5796203613281,5
2024-08-19,418.11436767578124,413.13153076171875,422.32769775390625,5
2024-08-26,411.2306396484375,408.2103271484375,414.7122802734375,5
2024-09-02,404.73816680908203,399.3621520996094,407.05706787109375,4
2024-09-09,417.6650024414063,403.3587646484375,428.083984375,5
2024-09-16,431.7246948242188,428.302734375,436.1368713378906,5
2024-09-23,428.3166442871094,425.5289611816406,430.9870300292969,5
2024-09-30,417.6988037109375,413.6385498046875,427.7956848144531,5
2024-10-07,412.3600341796875,407.1565246582031,415.0303955078125,5
2024-10-14,415.34458618164064,413.6982116699219,416.7006530761719,5
2024-10-21,422.2819763183594,416.3427429199219,425.658203125,5
2024-10-28,419.1045715332031,403.985107421875,430.0126953125,5
2024-11-04,415.1835083007812,406.082763671875,422.9540100097656,5
2024-11-11,419.17217407226565,412.5847473144531,424.4055480957031,5
2024-11-18,413.6924682617188,411.2887268066406,415.40289306640625,5
2024-11-25,421.68626403808594,417.1860656738281,426.350830078125,4
2024-12-02,435.4837219238281,429.3293762207031,441.87115478515625,5
2024-12-09,445.32188110351564,441.6320495605469,447.83819580078125,5
2024-12-16,441.71575927734375,434.9278869628906,452.7194519042969,5
2024-12-23,434.13590240478516,428.881103515625,437.64739990234375,4
2024-12-30,420.4485168457031,416.97686767578125,423.2029113769531,4
2025-01-06,421.81078338623047,417.345458984375,426.21136474609375,4
2025-01-13,420.93763427734376,414.0780334472656,427.3868408203125,5
2025-01-20,439.6770935058594,426.85888671875,444.9991149902344,4
2025-01-27,429.1779541015625,413.4006042480469,445.4872741699219,5
2025-02-03,410.8504272460938,408.1806945800781,414.2274475097656,5
2025-02-10,408.76243286132814,406.86572265625,410.6412048339844,5
2025-02-17,411.0204849243164,407.4619445800781,415.3674621582031,4
2025-02-24,397.500244140625,391.8106994628906,403.2596740722656,5
2025-03-03,392.94260864257814,387.778076171875,400.2851257324219,5
2025-03-10,381.5415466308594,378.0758972167969,387.84796142578125,5
2025-03-17,386.9176818847656,382.81719970703125,390.54302978515625,5
2025-03-24,388.80421142578126,378.1058349609375,394.4358825683594,5
2025-03-31,373.8476806640625,359.18060302734375,381.4896545410156,5
2025-04-07,373.85565795898435,353.9102783203125,389.7744140625,5
2025-04-14,377.53939056396484,367.1060485839844,387.0993347167969,4
2025-04-21,375.2071838378906,358.4619140625,391.1319580078125,5
2025-04-28,407.479931640625,390.4432067871094,434.48236083984375,5
2025-05-05,435.1471435546875,432.5159606933594,437.9260559082031,5
2025-05-12,451.25274047851565,448.3169860839844,454.2699890136719,5
2025-05-19,454.92999877929685,450.17999267578125,458.8699951171875,5
2025-05-26,458.9099934895833,457.3599853515625,460.69000244140625,3
